X,Y,SiteNo,SiteID.NMBGMR,Easting,Northing,AltVa,WellDepth,FormationZone.NMBGMR,FormationMeaning.NMBGMR,DepthToWater,AgencyCd,AgencyNm,CountyNm
-104.21894013828,32.3619104880685,ED-0236,,573485,3580820,3167,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.210481404533,32.3605046758514,ED-0237,,574282,3580670,3152,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.233967339975,32.3646187385084,ED-0238,,572069,3581110,3190,207,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.223462869318,32.3637426062953,ED-0239,,573058,3581020,3170,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.227234059554,32.3502343459354,ED-0240,,572714,3579520,3185,217,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.205777336606,32.3527171375285,ED-0241,,574731,3579810,3145,175,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.210441220983,32.349228251398,ED-0242,,574295,3579420,3155,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.201483434873,32.3503445830298,ED-0243,,575137,3579550,3145,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.19727105613,32.349596170611,ED-0244,,575534,3579470,3140,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.186977641989,32.3526875651726,ED-0245,,576500,3579820,3120,205,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.187760281601,32.3424087507717,ED-0246,,576435,3578680,3130,180,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.18427610178,32.3541134685904,ED-0247,,576753,3579980,3121,300,110ALVM/312RSLR,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.160646762197,32.348816520238,ED-0248,,578981,3579410,3096,150,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.158483546907,32.3506062859288,ED-0249,,579183,3579610,3085,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.162810723131,32.3469365120026,ED-0250,,578779,3579200,3090,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.157868039745,32.3424833686392,ED-0251,,579248,3578710,3085,245,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.150202476489,32.3497388853027,ED-0252,,579963,3579520,3077,190,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.098520294919,32.4238917576397,ED-0253,,584757,3587780,3142,,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.121132571047,32.3568465734463,ED-0254,,582692,3580330,3045,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.955113439071,32.4069979324616,ED-0255,,598259,3586030,3230,400,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.931553066606,32.4130245493271,ED-0256,,600468,3586720,3140,,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.983071774715,32.3507573193733,ED-0257,,595689,3579770,3020,65,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.90160835692,32.4190814189724,ED-0258,,603277,3587420,3120,,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.897096640609,32.4157946224524,ED-0259,,603705,3587060,3100,,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.923108008062,32.4158392254577,ED-0260,,601259,3587040,3145,,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.913523373652,32.4196357622683,ED-0261,,602156,3587470,3150,,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.914430082613,32.4158549587319,ED-0262,,602075,3587050,3155,,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.914432496462,32.4085483496252,ED-0263,,602083,3586240,3120,,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.927036379129,32.4073934265932,ED-0264,,600899,3586100,3134,250,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.89796145646,32.4120135769235,ED-0265,,603628,3586640,3155,,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.875408638918,32.4041468889399,ED-0266,,605758,3585790,3130,77,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.914495427759,32.3650697640717,ED-0267,,602126,3581420,3000,75,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.667642730417,32.3359253848649,ED-0268,,531278,3577720,4345,124,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.663140779576,32.2660884530993,ED-0270,,531726,3569980,4350,312,313CKBF,Chalk Bluff Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.606176156337,32.3129247119142,ED-0271,,537072,3575190,4150,200,313CKBF,Chalk Bluff Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.611699418611,32.3056345856637,ED-0272,,536555,3574380,4157,225,313CKBF,Chalk Bluff Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.628917313963,32.2719466388966,ED-0273,,534947,3570640,4250,60,313CKBF,Chalk Bluff Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.446214782308,32.281291277897,ED-0274,,552148,3571750,3750,167,313CKBF,Chalk Bluff Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.274542769284,32.3280529783935,ED-0275,,568279,3577030,3285,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.315518901992,32.3129460775651,ED-0276,,564433,3575330,3375,290,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.324449940107,32.2760978064644,ED-0277,,563618,3571240,3480,230,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.320846604,32.2666062703643,ED-0278,,563964,3570190,3500,460,313CLBD,Carlsbad Limestone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.143900035305,32.3294894618884,ED-0279,,580574,3577280,3055,128,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.163152768776,32.3386395447464,ED-0280,,578754,3578280,3085,186,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.201526386284,32.3285141520502,ED-0281,,575151,3577130,3155,168,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.201526386284,32.3285141520502,ED-0282,,575151,3577130,3155,125,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.19294137611,32.3285497425334,ED-0283,,575959,3577140,3140,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.218611432071,32.3284406919869,ED-0284,,573543,3577110,3183,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.225865145619,32.3387693235126,ED-0285,,572852,3578250,3188,200,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.227462110141,32.3371553367663,ED-0286,,572703,3578070,3195,190,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.180065576955,32.3213401780297,ED-0287,,577177,3576350,3105,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.17664406133,32.3167172127326,ED-0288,,577503,3575840,3108,185,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.138951352236,32.3202544592816,ED-0289,,581048,3576260,3070,160,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.160587417622,32.3080415339147,ED-0290,,579022,3574890,3102,230,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.159014404158,32.2954919242778,ED-0291,,579181,3573500,3120,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.150558842658,32.2876772813617,ED-0292,,579984,3572640,3125,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.145929650055,32.2853006006289,ED-0293,,580422,3572380,3125,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.145929650055,32.2853006006289,ED-0294,,580422,3572380,3130,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.214493487882,32.2811450184314,ED-0295,,573969,3571870,3190,120,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.133308681891,32.3382576292375,ED-0296,,581563,3578260,3045,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.13290066414,32.3230997199791,ED-0297,,581615,3576580,3052,165,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.132900776919,32.3141690168859,ED-0298,,581623,3575590,3060,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.103936732816,32.3191086014899,ED-0299,,584345,3576160,3023,89,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.062040024771,32.3230439474769,ED-0300,,588285,3576630,3003,100,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.047129423538,32.3073262065674,ED-0301,,589704,3574900,2980,79,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.046478472141,32.3065996237588,ED-0302,,589766,3574820,2980,40,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.04282692327,32.3073838604845,ED-0303,,590109,3574910,2976,45,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.057753599839,32.3050605440787,ED-0304,,588706,3574640,3005,100,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.07724884241,32.3035808108081,ED-0305,,586872,3574460,3005,145,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.072750856971,32.3061639011551,ED-0306,,587293,3574750,2998,130,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.120132474816,32.3108331197757,ED-0307,,582828,3575230,3038,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.120132474816,32.3108331197757,ED-0308,,582828,3575230,3045,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.132568041237,32.2989213594369,ED-0309,,581668,3573900,3086,278,110ALVM/312RSLR,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.114412103846,32.2939239980188,ED-0310,,583382,3573360,3060,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.081596846613,32.2853001092824,ED-0311,,586480,3572430,3030,150,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.073005445652,32.2853275356834,ED-0312,,587289,3572440,3031,174,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.064392113455,32.2926611283891,ED-0313,,588093,3573260,3020,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.044893681054,32.2916130388529,ED-0314,,589930,3573160,2992,96,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.03867976156,32.2806506411624,ED-0315,,590526,3571950,2990,200,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.110547441555,32.2763962128735,ED-0316,,583762,3571420,3100,190,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.107276273681,32.2742983131921,ED-0317,,584072,3571190,3101,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.844230425134,32.3299868897601,ED-0318,,608779,3577600,3250,300,231DCKM,Dockum Group,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-103.920962957936,32.3341845288346,ED-0319,,601552,3577990,3000,200,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.776840860141,32.2031001378107,ED-0322,,521032,3562970,5700,371,313GOSP,Goat Seep Dolomite,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.454507393296,32.2353189047926,ED-0323,,551393,3566650,4025,340,313CPTN,Capitan Limestone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.409819724475,32.2439589533316,ED-0324,,555598,3567630,3790,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.41126361861,32.2406278223278,ED-0325,,555464,3567260,3785,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.3529687181,32.1896433151973,ED-0326,,560990,3561640,3600,150,313CPTN,Capitan Limestone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.34726281214,32.186456543186,ED-0327,,561530,3561290,3525,65,313CPTN,Capitan Limestone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.332786021377,32.2455603345008,ED-0328,,562854,3567850,3620,100,313CPTN,Capitan Limestone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.257149553712,32.2082417467257,ED-0329,,570008,3563760,3265,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.257323367458,32.2064385302011,ED-0330,,569993,3563560,3260,50,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.251117807411,32.2088376456114,ED-0331,,570576,3563830,3260,74,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.317242873296,32.1791712446953,ED-0332,,564365,3560500,3435,200,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.212613410409,32.236930042468,ED-0333,,574182,3566970,3190,160,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.123851818518,32.2344513955175,ED-0334,,582547,3566760,3065,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.10758719023,32.2197235420255,ED-0335,,584093,3565140,3058,265,312RSLR,Rustler Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.040634243735,32.1917191587986,ED-0336,,590430,3562090,2925,100,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.067717008617,32.1886741483609,ED-0337,,587880,3561730,2975,190,312CSTL/312RSLR,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.785140323076,32.147992928189,ED-0338,,520262,3556860,6050,622,313GOSP,Goat Seep Dolomite,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.582430861918,32.0811781037068,ED-0339,,539407,3549510,4160,130,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.542198844109,32.0829336563507,ED-0340,,543203,3549720,3970,230,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.491259042421,32.0930239036316,ED-0341,,548005,3550860,3725,97,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.402974227386,32.1609307249735,ED-0342,,556294,3558430,3570,,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.394740837525,32.1582754127583,ED-0343,,557072,3558140,3550,48,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.437178539615,32.1536899423684,ED-0344,,553073,3557610,3625,10,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.350454076962,32.1403739878317,ED-0345,,561260,3556180,3410,65,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.341915952098,32.1215654418248,ED-0346,,562078,3554100,3410,,312CSTL,Castile Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.324212981121,32.1387931917471,ED-0347,,563736,3556020,3340,70,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.337219360001,32.1216311578231,ED-0348,,562521,3554110,3410,,312CSTL,Castile Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.147262995052,32.1471068065515,ED-0349,,580418,3557060,3100,,312CSTL,Castile Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.067077596723,32.1650343082494,ED-0350,,587963,3559110,2990,,312CSTL,Castile Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.116207792101,32.1545617076305,ED-0351,,583340,3557910,3020,,312CSTL,Castile Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.071833423279,32.1321423288415,ED-0352,,587546,3555460,2960,,312CSTL,Castile Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
-104.128014406136,32.1273997263394,ED-0353,,582251,3554890,3035,,312CSTL,Castile Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Eddy County
